school_name,status,active_url,num_pdfs,,,
SOUTHWESTERN COLLEGE,200,1,,,,
SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE,200,1,,,,
THE UNIVERSITY OF NEW MEXICO,200,1,,,,
UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,200,1,,,,
UNIVERSITY OF THE SOUTHWEST,200,1,,,,
URBAN ACADEMY LLC DBA TONI&GUY HAIRDRESSING ACADEMY,200,1,,,,
"VCCSF, LLC",200,1,,,,
"VOCATIONAL TRAINING INSTITUTES, INC DBA PIMA MEDICAL INSTITU",200,1,,,,
WESTERN NEW MEXICO UNIVERSITY,200,1,,,,
ACADEMY OF HAIR DESIGN INC,200,1,,,,
"AMARILLO COLLEGE OF HAIRDRESSING, INC. D/B/A MILAN INSTITUTE",403,0,0,,,
"BOARD OF REGENTS, NSHE OBO NEVADA STATE COLLEGE",403,0,0,,,
"BOARD OF REGENTS, NSHE OBO UNIVERSITY OF NEVADA, RENO",200,1,,,,
"BOARD OF REGENTS, NSHE, OBO GREAT BASIN COLLEGE",200,1,,,,
"BOARD OF REGENTS, NSHE, OBO TRUCKEE MEADOWS COMMUNITY COLLEG",200,1,,,,
"BOARD OF REGENTS, OBO NSHE, UNIVERSITY OF NEVADA, LAS VEGAS",200,1,,,,
"CAREER COLLEGES, INC.",200,1,,,,
CASAL INSTITUTE OF NEVADA LLC DBA AVEDA INSTITUTE LAS VEGAS,403,0,0,,,
"CBA,LLC",403,0,0,,,
COLLEGE OF SOUTHERN NEVADA,200,1,,,,
ETHAN DOUGLAS CORPORATION,200,1,,,,
EXPERTISE INC,200,1,,,,
L MAKEUP INSTITUTE,403,0,0,,,
MIKHAIL EDUCATION CORP DBA ADVANCED TRAINING INSTITUTE,403,0,0,,,
"NEVADA CAREER EDUCATION, INC., DBA LAS VEGAS COLLEGE",403,0,0,,,
NEVADA SYSTEM OF HIGHER EDUCATION - WESTERN NEVADA COLLEGE,200,1,,,,
"NORTHWEST HEALTH CAREERS, L.L.C.",200,1,,,,
PMNV LAS VEGAS LLC,200,1,,,,
ROSEMAN UNIVERSITY OF HEALTH SCIENCES,403,0,0,,,
SIERRA NEVADA COLLEGE,403,0,0,,,
WONGU UNIVERSITY OF ORIENTAL MEDICINE,403,0,0,,,
"ACADEMY OF COSMETOLOGY & ESTHETICS, NYC, LLC, THE",200,1,,,,
ADELPHI UNIVERSITY,200,1,,,,
ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,200,1,,,,
ALBANY LAW SCHOOL,200,1,,,,
ALBANY MEDICAL COLLEGE,200,1,,,,
ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",0,0,,,
ALFRED UNIVERSITY,404,0,0,,,
ALLIANCE COMPUTING SOLUTIONS,200,1,,,,
"ALVIN AILEY DANCE FOUNDATION, INC.",200,1,,,,
AMERICAN ACADEMY MCALLISTER,403,0,0,,,
"AMERICAN BEAUTY SCHOOL, INC.",200,1,,,,
AMG SCHOOL OF LICENSED PRACTICAL NURSING,200,1,,,,
ARROJO COSMETOLOGY SCHOOL,200,1,,,,
ASA COLLEGE INC,200,1,,,,
ASSOCIATED BETH RIVKAH SCHOOLS,200,1,,,,
ATELIER ESTHETIQUE SI LLC,200,1,,,,
AVEDA INSTITUTE NEW YORK,200,1,,,,
BABYLON BEAUTY SCHOOL OF SMITHTOWN INC D/BA LONG ISLAND BEAU,200,1,,,,
BAIS BINYOMIN ACADEMY,200,1,,,,
BAIS MEDRASH OF DEXTER PARK,200,1,,,,
BANK STREET COLLEGE,404,0,0,,,
BARD COLLEGE,200,1,,,,
BARNARD COLLEGE,200,1,,,,
BE'ER YAAKOV TALMUDIC SEMINARY,200,1,,,,
BEIS MEDRASH HEICHAL DOVID,200,1,,,,
BERK TRADE AND BUSINESS SCHOOL,Invalid URL 'https://': No host supplied,0,0,,,
"BERKELEY EDUCATIONAL SERVICES OF NY, INC",200,1,,,,
BERKOWITS SCHOOL OF ELECTROLYSIS,"HTTPSConnectionPool(host='estheticsschoolny.com', port=443): Max retries exceeded with url: /wp-content/uploads/CaresAct2.pdf (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1125)')))",0,0,,,
BET MEDRASH GADOL ATERET TORAH,200,1,,,,
BETH HAMEDRASH SHAAREI YOSHER,200,1,,,,
BETH ISRAEL MEDICAL CENTER DBA MOUNT SINAI BETH ISRAEL,200,1,,,,
BETH MEDRASH MEOR YITZCHOK,200,1,,,,
BINGHAMTON UNIVERSITY,200,1,,,,
BNOS ZION OF BOBOV SEMINARY,200,1,,,,
BOARD OF COOPERATIVE EDUCATIONAL SERVICES DBA EASTERN SUFFOL,200,1,,,,
BORICUA COLLEGE,200,1,,,,
"BRETON INTERNATIONAL, INC. DBA APEX TECHNICAL SCHOOL",200,1,,,,
BRITTANY SCHOOLS LTD,403,0,0,,,
BROOKLYN LAW SCHOOL,200,1,,,,
BROOME COMMUNITY COLLEGE,403,0,0,,,
BROOME-DELAWARE-TIOGA BOCES,404,0,0,,,
BRYANT & STRATTON COLLEGE,200,1,,,,
BUSINESS EDUCATION IN SCIENCE AND TECHNOLOGY FOR NEW AMERICA,200,1,,,,
CANISIUS COLLEGE,404,0,0,,,
CAPRI SCHOOL OF HAIR DESIGN,404,0,0,,,
"CAREER SCHOOL OF NY, INC",200,1,,,,
CATTARAUGUS ALLEGANY ERIE WYOMING BOCES,200,1,,,,
CAYUGA COMMUNITY COLLEGE,200,1,,,,
CAYUGA-ONONDAGA BOCES,200,1,,,,
CAZENOVIA COLLEGE,200,1,,,,
CENTER FOR ALLIED HEALTH EDUCATION,200,1,,,,
CENTER FOR AMERICAN DANCE,200,1,,,,
CENTER FOR ULTRASOUND RESEARCH & EDUCATION,Invalid URL 'https://': No host supplied,0,0,,,
CENTRAL YESHIVA BETH JOSEPH,200,1,,,,
CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ OF THE USA,200,1,,,,
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,200,1,,,,
CHARLES STUART SCHOOL OF DIAMOND SETTING,200,1,,,,
"CHRISTINE VALMY INTERNATIONAL SCHOOL, INC.",200,1,,,,
"CIRCLE IN THE SQUARE THEATRE SCHOOL, INC.",200,1,,,,
CITY COLLEGE OF NEW YORK,200,1,,,,
CLARKSON UNIVERSITY,200,1,,,,
CLINTON COMMUNITY COLLEGE,200,1,,,,
CLINTON ESSEX WARREN WASHINGTON BOCES,200,1,,,,
COCHRAN SCHOOL OF NURSING - ST. JOHN'S RIVERSIDE HOSPITAL,404,0,0,,,
COLGATE ROCHESTER CROZER DIVINITY,200,1,,,,
COLGATE UNIVERSITY,403,0,0,,,
COLLEGE OF MOUNT SAINT VINCENT,200,1,,,,
COLLEGE OF STATEN ISLAND,200,1,,,,
COLUMBIA GREENE COMMUNITY COLLEGE,200,1,,,,
COLUMBIA-GREENE BEAUTY SCHOOL,Invalid URL 'https://': No host supplied,0,0,,,
CONG. YESHIVA KESSER TORAH,200,1,,,,
CONGREGATION TALMIDEI MESIVTA TIFERES SHMIEL ALEKSANDER,"HTTPSConnectionPool(host='yeshivaaleksander.org', port=443): Max retries exceeded with url: /covid-19/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1125)')))",0,0,,,
CONGREGATION YESHIVA OF TELSHE ALUMNI,200,1,,,,
"CONTINENTAL SCHOOL OF BEAUTY CULTURE, LTD",403,0,0,,,
"CONTINENTAL SCHOOL OF BEAUTY CULTURE, LTD.",403,0,0,,,
COOPER UNION FOR THE ADVANCEMENT OF SCIENCE AND ART,200,1,,,,
CORNELL UNIVERSITY,200,1,,,,
CORNING COMMUNITY COLLEGE,200,1,,,,
"CULINARY TECH CENTER, LLC",200,1,,,,
CUNY BERNARD M. BARUCH COLLEGE,200,1,,,,
CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,200,1,,,,
CUNY BRONX COMMUNITY COLLEGE,200,1,,,,
CUNY BROOKLYN COLLEGE,200,1,,,,
CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,200,1,,,,
CUNY HOSTOS COMMUNITY COLLEGE,200,1,,,,
CUNY HUNTER COLLEGE,200,1,,,,
CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,200,1,,,,
CUNY LAGUARDIA COMMUNITY COLLEGE,200,1,,,,
CUNY LEHMAN COLLEGE,200,1,,,,
CUNY MEDGAR EVERS COLLEGE,200,1,,,,
CUNY QUEENS COLLEGE,200,1,,,,
CUNY SCHOOL OF LAW ‘(THE)’,200,1,,,,
CUNY YORK COLLEGE,200,1,,,,
DAEMEN COLLEGE,404,0,0,,,
DAVIS COLLEGE,200,1,,,,
DERECH HACHAIM SEMINARY,200,1,,,,
DOMINICAN COLLEGE OF BLAUVELT,403,0,0,,,
DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,200,1,,,,
DUTCHESS COMMUNITY COLLEGE,200,1,,,,
D'YOUVILLE COLLEGE,200,1,,,,
ELECTRICAL TRAINING CENTER INC.,403,0,0,,,
ELIM BIBLE INSTITUTE AND COLLEGE,200,1,,,,
ELLIS HOSPITAL,200,1,,,,
"ELMIRA BUSINESS INSTITUTE, INC.",200,1,,,,
ELMIRA COLLEGE,200,1,,,,
ELYON COLLEGE,406,0,0,,,
ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES,200,1,,,,
ERIE COMMUNITY COLLEGE,200,1,,,,
FARMINGDALE STATE COLLEGE,200,1,,,,
FASHION INSTITUTE OF TECHNOLOGY,200,1,,,,
FINGER LAKES COMMUNITY COLLEGE,200,1,,,,
FIVE TOWNS COLLEGE,403,0,0,,,
FORDHAM UNIVERSITY,200,1,,,,
FULTON-MONTGOMERY COMMUNITY COLLEGE,403,0,0,,,
GENERAL THEOLOGICAL SEMINARY,200,1,,,,
GENESEE COMMUNITY COLLEGE,200,1,,,,
GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,200,1,,,,
GENEVA GENERAL HOSPITAL,200,1,,,,
GERER YESHIVA,200,1,,,,
GLASGOW CALEDONIAN NEW YORK COLLEGE,200,1,,,,
GLORIA FRANCIS INSTITUTE OF BEAUTY INC DBA NEW YORK INSTITUT,200,1,,,,
GLORIA FRANCIS SCHOOL OF MAKEUP ARTISTRY LTD.,403,0,0,,,
"GRACE INTERNATIONAL BEAUTY SCHOOL, INC.",404,0,0,,,
GW GJ INC,403,0,0,,,
HARTWICK COLLEGE,403,0,0,,,
HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGION,"HTTPSConnectionPool(host='huc.edu', port=443): Max retries exceeded with url: /financial-aid/cares-act-heerf-disclosures-and-reports (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1125)')))",0,0,,,
HELENE FULD COLLEGE OF NURSING,200,1,,,,
HERKIMER COUNTY COMMUNITY COLLEGE,403,0,0,,,
HILBERT COLLEGE,200,1,,,,
HOBART AND WILLIAM SMITH COLLEGES,200,1,,,,
HOFSTRA UNIVERSITY,200,1,,,,
HOUGHTON COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
HUDSON VALLEY COMMUNITY COLLEGE,200,1,,,,
HUNTER BUSINESS SCHOOL,200,1,,,,
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,200,1,,,,
INSTITUTE OF CULINARY EDUCATION,200,1,,,,
"INTERNATIONAL CULINARY CENTER, LLC","HTTPSConnectionPool(host='www.culinarycenter.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'www.culinarycenter.com' doesn't match either of '*.dnsmadeeasy.com', 'dnsmadeeasy.com'"")))",0,0,,,
IONA COLLEGE,200,1,,,,
ISLAND DRAFTING AND TECHNICAL INSTITUTE,200,1,,,,
ITHACA COLLEGE,200,1,,,,
JAMESTOWN BUSINESS COLLEGE,200,1,,,,
JAMESTOWN COMMUNITY COLLEGE,200,1,,,,
JEFFERSON COMMUNITY COLLEGE,200,1,,,,
JEFFERSON-LEWIS BOCES,200,1,,,,
KEHILATH YAKOV RABBINICAL SEMINARY,"HTTPSConnectionPool(host='kehilathyakov.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'kehilathyakov.com' doesn't match 'one-dom16.com'"")))",0,0,,,
KEUKA COLLEGE,200,1,,,,
KINGSBOROUGH COMMUNITY COLLEGE,200,1,,,,
"LABORATORY INSTITUTE OF MERCHANDISING, INC., THE",200,1,,,,
LE MOYNE COLLEGE,200,1,,,,
LEON TRINGALI DBA LEON STUDIO ONE SCHOOL OF BEAUTY KNOWLEDGE,200,1,,,,
"LONG ISLAND BARBER INSTITUTE, INC., THE",403,0,0,,,
LONG ISLAND BEAUTY SCHOOL INC.,200,1,,,,
LONG ISLAND BUSINESS INSTITUTE,403,0,0,,,
LONG ISLAND NAIL SKIN & HAIR INSTITUTE,200,1,,,,
LONG ISLAND UNIVERSITY,200,1,,,,
MADISON-ONEIDA BOARD OF COOPERATIVE EDUCATIONAL SVCS (BOCES),200,1,,,,
MANDL SCHOOL,200,1,,,,
MANHATTAN COLLEGE,404,0,0,,,
MANHATTAN SCHOOL OF MUSIC,403,0,0,,,
MANHATTANVILLE COLLEGE,200,1,,,,
MARIA COLLEGE,200,1,,,,
MARIST COLLEGE,200,1,,,,
MARYMOUNT MANHATTAN COLLEGE,200,1,,,,
MECHON L'HOYROA,200,1,,,,
MEDAILLE COLLEGE,200,1,,,,
MERCY COLLEGE,200,1,,,,
MERKAZ BNOS,"HTTPSConnectionPool(host='mbs-career.org', port=443): Max retries exceeded with url: /disclosures-consumer-info/ (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1125)')))",0,0,,,
MESIVTA OF EASTERN PARKWAY RABBINICAL SEMINARY,200,1,,,,
MESIVTA TORAH VODAATH RABBINICAL SEMINARY,200,1,,,,
MESIVTHA TIFERETH JERUSALEM OF AMERICA,404,0,0,,,
METROPOLITAN COLLEGE OF NEW YORK,403,0,0,,,
METROPOLITAN LEARNING INSTITUTE,200,1,,,,
"MIDWAY BEAUTY SCHOOL, INC.",200,1,,,,
MILDRED ELLEY,200,1,,,,
MIRRER YESHIVA CENTRAL INSTITUTE,"HTTPSConnectionPool(host='mirreryeshiva.co', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1125)')))",0,0,,,
MOHAWK VALLEY COMMUNITY COLLEGE,200,1,,,,
MOLLOY COLLEGE,200,1,,,,
MONROE 2-ORLEANS BOCES - CENTER FOR WORKFORCE DEVELOPMENT,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",0,0,,,
"MONROE COLLEGE, LTD",200,1,,,,
MONROE COMMUNITY COLLEGE,200,1,,,,
MONTEFIORE NEW ROCHELLE HOSPITAL,200,1,,,,
MOUNT SAINT MARY COLLEGE,200,1,,,,
NASSAU COMMUNITY COLLEGE,200,1,,,,
"NATIONAL TRACTOR TRAILER SCHOOL, INC.",200,1,,,,
NAZARETH COLLEGE OF ROCHESTER,200,1,,,,
NEIGHBORHOOD PLAYHOUSE INC.,200,1,,,,
"NEW AGE TRAINING-1, INC.",200,1,,,,
NEW ALLEN SCHOOL INC.,200,1,,,,
"NEW SCHOOL OF CONTEMPORARY RADIO, INC. THE",200,1,,,,
NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,403,0,0,,,
NEW YORK CHIROPRACTIC COLLEGE,200,1,,,,
NEW YORK CITY TECHNICAL COLLEGE,200,1,,,,
NEW YORK COLLEGE OF HEALTH PROFESSIONS,200,1,,,,
NEW YORK COLLEGE OF PODIATRIC MEDICINE,200,1,,,,
NEW YORK COLLEGE OF TRADITIONAL CHINESE MEDICINE,200,1,,,,
NEW YORK CONSERVATORY FOR DRAMATIC ARTS,403,0,0,,,
NEW YORK FILM ACADEMY LTD,200,1,,,,
NEW YORK INSTITUTE OF TECHNOLOGY,200,1,,,,
NEW YORK LAW SCHOOL,403,0,0,,,
NEW YORK MEDICAL COLLEGE,200,1,,,,
"NEW YORK MEDICAL SUPPORT CAREER TRAINING CENTER, INC.",200,1,,,,
NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS,200,1,,,,
"NEW YORK SCHOOL OF ESTHETICS & DAY SPA, INC.","HTTPSConnectionPool(host='newyorkschoolofesthetics.com', port=443): Max retries exceeded with url: /response-to-grant/ (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1125)')))",0,0,,,
NEW YORK SCHOOL OF INTERIOR DESIGN,200,1,,,,
NEW YORK THEOLOGICAL SEMINARY,200,1,,,,
NEW YORK UNIVERSITY,200,1,,,,
NIAGARA COUNTY COMMUNITY COLLEGE,403,0,0,,,
NIAGARA UNIVERSITY,404,0,0,,,
NORTH COUNTRY COMMUNITY COLLEGE,404,0,0,,,
NORTHEASTERN SEMINARY,200,1,,,,
NORTHERN WESTCHESTER SCHOOL OF HAIR DRESSING & COSMETOLOGY,200,1,,,,
NYACK COLLEGE,"HTTPSConnectionPool(host='www.nyack.edu', port=443): Max retries exceeded with url: /site/student-financial-services/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
OHEL MARGULIA SEMINARY,200,1,,,,
OHR HAMEIR THEOLOGICAL SEMINARY,200,1,,,,
ON-OFF SHORE CONSULTANTS INC,"HTTPSConnectionPool(host='www.acecareer.edu', port=443): Max retries exceeded with url: /financial-aid (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
ONONDAGA COMMUNITY COLLEGE,200,1,,,,
ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,200,1,,,,
ONONDAGA-CORTLAND-MADISON BOCES,200,1,,,,
ORANGE COUNTY COMMUNITY COLLEGE,200,1,,,,
ORANGE-ULSTER BOCES,200,1,,,,
ORLEANS/NIAGARA BOCES,200,1,,,,
OSWEGO COUNTY BOCES,200,1,,,,
OTSEGO-DELAWARE-SCHOHARIE-GREENE BOCES,200,1,,,,
PACE UNIVERSITY,404,0,0,,,
PAUL SMITH'S COLLEGE OF ARTS & SCIENCES,200,1,,,,
"PAYLESS ENTERPRISES, INC DBA ACCESS CAREERS",200,1,,,,
"PLAZA COLLEGE, LTD",200,1,,,,
PM SCHENECTADY LLC,200,1,,,,
POMEROY COLLEGE OF NURSING AT CROUSE HOSPITAL,200,1,,,,
PRATT INSTITUTE,200,1,,,,
QUEENSBOROUGH COMMUNITY COLLEGE,200,1,,,,
RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN,200,1,,,,
RABBINICAL COLLEGE BETH SHRAGA,200,1,,,,
RABBINICAL COLLEGE BOBOVER YESHIVA  BNEI ZION,200,1,,,,
RABBINICAL COLLEGE OF LONG ISLAND,200,1,,,,
RABBINICAL COLLEGE OF OHR SHIMON YISROEL,"HTTPSConnectionPool(host='ohr-sy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1125)')))",0,0,,,
RABBINICAL COLLEGE OF YESHIVA AND KOLEL BAIS MEDROSH ELYON,200,1,,,,
RABBINICAL COLLEGE OHR YISROEL,"HTTPSConnectionPool(host='rabbinicalcollegeohryisroel.com', port=443): Max retries exceeded with url: /cares-act/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1125)')))",0,0,,,
RABBINICAL SEMINARY OF AMERICA,"HTTPSConnectionPool(host='rabbinical.org', port=443): Max retries exceeded with url: /cares (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000020B47135190>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))",0,0,,,
RELAY GRADUATE SCHOOL OF EDUCATION,200,1,,,,
RENSSELAER POLYTECHNIC INSTITUTE,200,1,,,,
ROBERTS WESLEYAN COLLEGE,200,1,,,,
ROCHESTER GENERAL - ISABELLA GRAHAM HART SCHPRACTICALNURSING,200,1,,,,
ROCHESTER INSTITUTE OF TECHNOLOGY,200,1,,,,
ROCKLAND BOARD OF COOPERATIVE EDUCATIONAL SERVICES,403,0,0,,,
ROCKLAND COMMUNITY COLLEGE,403,0,0,,,
ROYAL LEARNING INSTITUTE,200,1,,,,
SAINT ELIZABETH MEDICAL CENTER,200,1,,,,
SAMARITAN HOSPITAL SCHOOL OF NURSING,200,1,,,,
SARAH LAWRENCE COLLEGE,200,1,,,,
SCHENECTADY COUNTY COMMUNITY COLLEGE,200,1,,,,
SCHOOL OF VISUAL ARTS LLC,200,1,,,,
SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES,200,1,,,,
SEMINAR L'MOROS BAIS YAAKOV,200,1,,,,
"SERENE, LLC DBA/ANOUSHEH SCHOOL OF HAIR",Invalid URL 'https://': No host supplied,0,0,,,
SHARP EDGEZ BARBER INSTITUTE,"HTTPSConnectionPool(host='sharpedgezbarberinstitute.com', port=443): Max retries exceeded with url: /index.php?option=com_content&view=article&id=17&Itemid=322 (Caused by SSLError(SSLCertVerificationError(""hostname 'sharpedgezbarberinstitute.com' doesn't match either of 'shortener.secureserver.net', 'www.shortener.secureserver.net'"")))",0,0,,,
"SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN, INC.",Invalid URL 'https://': No host supplied,0,0,,,
SHOR YOSHUV,200,1,,,,
SIENA COLLEGE,200,1,,,,
SKIDMORE COLLEGE,200,1,,,,
ST BERNARD'S SCHOOL OF THEOLOGY AND MINISTRY,200,1,,,,
ST. BONAVENTURE UNIVERSITY,200,1,,,,
ST. FRANCIS COLLEGE,200,1,,,,
ST. JOHN FISHER COLLEGE,200,1,,,,
"ST. JOHN'S UNIVERSITY, NEW YORK",200,1,,,,
"ST. JOSEPH'S COLLEGE, NEW YORK",200,1,,,,
ST. JOSEPH'S HHC DBA ST. JOSEPH'S COLLEGE OF NURSING,200,1,,,,
ST. LAWRENCE UNIVERSITY,200,1,,,,
ST. PAULS SCHOOL OF NURSING,200,1,,,,
ST. PAUL'S SCHOOL OF NURSING,200,1,,,,
ST. PETER'S HOSPITAL COLLEGE OF NURSING,200,1,,,,
ST. THOMAS AQUINAS COLLEGE,200,1,,,,
ST. VLADIMIR'S ORTHODOX THEOLOGICAL SEMINARY,200,1,,,,
STATE UNIV COLLEGE AT GENESEO,200,1,,,,
STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,200,1,,,,
STATE UNIVERSITY OF NEW YORK AT POTSDAM,200,1,,,,
STATE UNIVERSITY OF NEW YORK AT STONY BROOK,200,1,,,,
STATE UNIVERSITY OF NEW YORK ATBUFFALO,200,1,,,,
STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,200,1,,,,
STATE UNIVERSITY OF NEW YORK COLLEGE OF TECHNOLOGY AT DELHI,200,1,,,,
STATE UNIVERSITY OF NEW YORK EMPIRE STATE COLLEGE,200,1,,,,
STELLA AND CHARLES GUTTMAN COMMUNITY COLLEGE,200,1,,,,
STRENGTH 365 CORP.,200,1,,,,
SUFFOLK COUNTY COMMUNITY COLLEGE,200,1,,,,
SULLIVAN COUNTY COMMUNITY COLLEGE,200,1,,,,
SUNY ADIRONDACK COMMUNITY COLLEGE,200,1,,,,
SUNY AT PURCHASE COLLEGE,200,1,,,,
SUNY BROCKPORT,200,1,,,,
SUNY COBLESKILL,200,1,,,,
SUNY COLLEGE AT BUFFALO,200,1,,,,
SUNY COLLEGE AT CORTLAND,200,1,,,,
SUNY COLLEGE AT FREDONIA,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",0,0,,,
SUNY COLLEGE AT OLD WESTBURY,200,1,,,,
SUNY COLLEGE AT ONEONTA,200,1,,,,
SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT MORRISVILLE,200,1,,,,
SUNY COLLEGE OF ENVIRONMENTAL SCIENCE & FORESTRY,200,1,,,,
SUNY COLLEGE OF OPTOMETRY,404,0,0,,,
SUNY COLLEGE OF TECHNOLOGY AT ALFRED,200,1,,,,
SUNY COLLEGE OF TECHNOLOGY AT CANTON,200,1,,,,
SUNY DOWNSTATE HEALTH SCIENCES UNIVERSITY,200,1,,,,
SUNY HEALTH SCIENCE CENTER AT SYRACUSE,200,1,,,,
SUNY MARITIME COLLEGE,200,1,,,,
SUNY OSWEGO,200,1,,,,
SUNY POLYTECHNIC INSTITUTE,200,1,,,,
SUNY WESTCHESTER COMMUNITY COLLEGE,"HTTPSConnectionPool(host='www.sunywcc.edu', port=443): Max retries exceeded with url: /admissions/finaid/student-and-institutional-aid/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1125)')))",0,0,,,
SWEDISH INSTITUTE INCORPORATED,403,0,0,,,
SYRACUSE UNIVERSITY,200,1,,,,
TALMUDICAL INSTITUTE OF UPSTATE NEW YORK,200,1,,,,
TALMUDICAL SEMINARY OF BOBOV,200,1,,,,
TALMUDICAL SEMINARY OHOLEI TORAH,200,1,,,,
"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",200,1,,,,
"THE AESTHETIC SCIENCE INSTITUTE, LLV",200,1,,,,
THE AMERICAN ACADEMY OF DRAMATIC ARTS,200,1,,,,
THE COLLEGE OF SAINT ROSE,200,1,,,,
"THE COLLEGE OF WESTCHESTER, INC.",200,1,,,,
THE CULINARY INSTITUTE OF AMERICA,200,1,,,,
THE DIGITAL FILM CENTER LLC/DIGITAL FILM ACADEMY,200,1,,,,
THE JEWISH THEOLOGICAL SEMINARY OF AMERICA,200,1,,,,
"THE JUILLIARD SCHOOL, INC.",200,1,,,,
THE KING'S COLLEGE,403,0,0,,,
"THE MANHATTAN INSTITUTE, INC",Invalid URL 'https://': No host supplied,0,0,,,
THE NEW SCHOOL,200,1,,,,
THE NEW YORK ACADEMY OF ART,406,0,0,,,
THE NEW YORK SEMINARY,200,1,,,,
THE ORLO SCHOOL OF HAIR DESIGN AND COSMETOLOGY,200,1,,,,
THE SAGE COLLEGES,200,1,,,,
TOMPKINS CORTLAND COMMUNITY COLLEGE,404,0,0,,,
TONDA CORPORATION,200,1,,,,
TORAH TEMIMAH TALMUDICAL SEMINARY,200,1,,,,
TOURO COLLEGE,200,1,,,,
TRANSITIONS CAREER INSTITUTE INC.,406,0,0,,,
TROCAIRE COLLEGE,Invalid URL 'https://': No host supplied,0,0,,,
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,200,1,,,,
TRUSTEES OF HAMILTON COLLEGE,200,1,,,,
ULSTER COUNTY COMMUNITY COLLEGE,200,1,,,,
UNIFICATION THEOLOGICAL SEMINARY,Invalid URL 'https://': No host supplied,0,0,,,
UNION THEOLOGICAL SEMINARY,200,1,,,,
